time,asset,PriceUSD,CapMrktCurUSD,TxCnt,AdrActCnt,CapMVRVCur,HashRate,FlowInExUSD,FlowOutExUSD,IssTotUSD,FeeTotNtv,NVT_Tx_Basis,Activity_Velocity,FearGreedValue
2023-05-06,btc,28899.4629602572,559663552176.2677,603617.0,764917.0,1.4438431733930002,355568839.3482855,323130841.6173442,321254926.70457244,26912624.881739516,182.12939172,1415383.4717264795,0.7891274478145995,60.0
2023-05-07,btc,28761.738434249,557021382195.3126,614264.0,549932.0,1.429877064919,331705160.33113664,185087393.99777967,235707643.33112404,24986760.26475382,421.85480697,1367076.2801621105,1.1169817359237142,64.0
2023-05-08,btc,27727.2854091175,537011131120.99445,573864.0,696710.0,1.378067479397,326932423.8404329,561951846.0862803,560241369.0156007,23741488.13155686,628.25025955,1286297.99982821,0.8236769961677025,60.0
2023-05-09,btc,27642.4281092928,535393735937.8805,592036.0,772112.0,1.3740904355430001,360341575.83898926,567524736.2286081,501079132.6839447,26087541.52814508,438.71869318,1259127.8096420134,0.7667747684273785,51.0
2023-05-10,btc,27646.004902104,535492387106.5491,672910.0,891517.0,1.3744369234290001,405682570.78249,459309114.1083244,465784338.48670894,29373880.2084855,329.34611728,1225583.4612201108,0.7547921127695826,52.0
2023-05-11,btc,26986.271065751,522739066994.56793,544837.0,831417.0,1.341912915639,360341575.83898926,588541728.4421669,420038091.1116759,25468293.318302505,193.29433194,1175424.3144738902,0.6553113539896346,52.0
2023-05-12,btc,26773.3443591467,518638152372.56696,508450.0,809188.0,1.331264514159,336477896.8218404,608812736.0088099,681686887.0316225,23594009.71649803,171.43509235,1148481.2867054988,0.6283459468009907,49.0
2023-05-13,btc,26841.3982913501,519980779846.8074,581550.0,705679.0,1.334669775407,346023366.366878,244815880.2482707,227347002.77166802,24325017.20153603,111.46703675,1124227.7278248004,0.8240999094489138,48.0
2023-05-14,btc,26918.261597896,521499075810.70135,626942.0,835319.0,1.338338944895,415228040.3275276,262835336.5556367,196542820.64083588,29273609.4877119,84.1081243,1094436.8394223743,0.7505420085021411,48.0
2023-05-15,btc,27231.6216052016,527594953250.6773,526691.0,817441.0,1.352469393563,350796102.85758173,833528385.3294346,1258012464.7531297,25019052.34977897,91.45107633,1090060.9564997826,0.644316837545462,50.0
2023-05-16,btc,27025.7181864407,523631551804.15106,564700.0,814467.0,1.341803499909,365114312.329693,667672724.2313561,504762420.7918555,25843343.01578392,113.38686311,1062145.2762793708,0.6933368693882012,54.0
2023-05-17,btc,27401.0440610754,530931006408.4277,579967.0,841652.0,1.360182926857,381818888.3289712,551638370.018312,498792080.04547536,27401044.0610754,92.75284431,1055420.330218533,0.6890817107308008,50.0
2023-05-18,btc,26843.2350938048,520146384933.02924,478050.0,814709.0,1.332798511609,345151895.57295674,548524223.1971943,476869770.9064612,23655600.92641548,107.84467322,1020891.6000569196,0.5867739278687237,51.0
2023-05-19,btc,26889.503631502,521068147947.558,513521.0,904374.0,1.335285312277,369469366.9436957,407385820.0619743,396627832.42738676,25208909.654533125,117.73843376,1011321.3348230574,0.5678192871533237,48.0
2023-05-20,btc,27100.8582878434,525185993610.3449,423450.0,719434.0,1.3456685046630001,322669911.9767492,242322344.48796257,203744830.0522274,22188827.723171785,81.55654324,1014613.037789207,0.5885876953271599,48.0
2023-05-21,btc,26777.0977831677,518937128063.5794,487763.0,775828.0,1.329584607553,371932494.472369,251676734.75775564,205409995.11375096,25270886.03286452,71.58644729,998842.5568779367,0.628699918023067,52.0
2023-05-22,btc,26858.7370637054,520543460954.9754,506455.0,817592.0,1.331796174941,354690591.130938,434075697.7237378,378652328.47689253,24172863.35733486,70.67962286,991854.3198807663,0.6194471080930342,49.0
2023-05-23,btc,27226.8558763881,527704099086.7753,514901.0,859507.0,1.349756710174,379321880.60529494,526799444.6782221,512993288.9758598,26205848.781023547,70.22130147,995891.851608017,0.5990655108102668,50.0
2023-05-24,btc,26341.4306446522,510566222468.4846,398061.0,859470.0,1.306148991112,347301204.99801207,552949559.546096,555174851.0963625,23213385.755599752,65.28136252,965883.8866221805,0.463147055743656,50.0
2023-05-25,btc,26484.8359234366,513370789092.2958,466257.0,923963.0,1.312302574122,371932494.472369,519604938.02420866,416376205.84194976,24995063.90274329,91.38298565,968098.8519291474,0.5046273497964745,51.0
2023-05-26,btc,26720.3838071303,517962100400.9786,533103.0,963216.0,1.323951129649,376858753.0766216,565591476.3611298,681154243.8750808,25551367.01556835,98.62111763,973558.8550278891,0.5534615288782578,49.0
2023-05-27,btc,26854.5403702513,520586999345.351,469559.0,877266.0,1.330559181986,357153718.6596113,304479345.520262,273345391.2506131,24336927.21054024,60.90225342,979662.330500321,0.5352527055647888,48.0
2023-05-28,btc,28097.5211259497,544710821944.3064,499561.0,863880.0,1.391560954233,394100656.4180527,436374195.90633464,406914957.09703165,28097521.1259497,62.65696259,1029340.9256892772,0.5782759179515673,50.0
2023-05-29,btc,27765.0728693746,538293946912.9947,548854.0,912071.0,1.374801000798,399026915.02230525,523297983.0507005,598456163.9424638,28112136.280241784,71.08123836,1026697.9280844148,0.6017667484219978,52.0
2023-05-30,btc,27712.4915844535,537301203182.37537,511408.0,959148.0,1.371662586882,379321880.60529494,857272103.2029439,706061360.6434221,26673273.150036495,81.20036503,1021271.3259327359,0.533189872678669,51.0
2023-05-31,btc,27217.6832580362,527731641093.47815,421021.0,925966.0,1.347122513076,350148490.60783935,791335849.3827635,650365962.632174,23985583.371144403,69.18941323,1007699.2723961325,0.4546830013197029,51.0
2023-06-01,btc,26825.3713451198,520147121316.7269,351891.0,919298.0,1.32755818548,336187210.7165766,635293218.6769458,464631461.960231,22130931.359723836,68.57090256,1002711.1946147301,0.3827822969265679,52.0
2023-06-02,btc,27255.2279941555,528510029107.58826,485798.0,982760.0,1.348499664123,417687139.47589916,834502786.121017,933592985.2831856,27936608.694009386,75.16251214,1013616.9097389469,0.49432007814725876,50.0
2023-06-03,btc,27079.4084643483,525122689418.9404,380045.0,873884.0,1.339845350422,331093464.7106818,546894421.3981935,456777820.9992955,22002019.377282992,44.31612452,1022782.9978424552,0.4348918163051389,53.0
2023-06-04,btc,27158.25456955,526676790956.7274,357474.0,879948.0,1.343716524322,376937175.09623784,576390613.7264328,586507105.7360628,25121385.47683375,37.20531165,1044466.7366843758,0.40624445989990315,52.0
2023-06-05,btc,25785.8514842198,500084181918.0878,363110.0,884289.0,1.2764177656340001,351468445.06676406,839723570.5917908,1132357325.3984764,22240296.905139577,59.73421051,1006757.9542028455,0.41062367619635665,53.0
2023-06-06,btc,27213.7705187025,527802559981.0705,468063.0,1032895.0,1.3462357416000001,384577792.2713316,871850010.9890054,936276612.3416545,25682995.927025486,84.66791356,1072116.3239894784,0.45315641957798225,44.0
2023-06-07,btc,26339.5790292227,510870113654.0006,429649.0,1004588.0,1.303228127244,343827827.8916703,737788768.0930606,1008087769.8209076,22224019.805906653,95.95116093,1056363.990741395,0.4276867730850856,53.0
2023-06-08,btc,26521.693600526,514427849387.03986,403263.0,964762.0,1.312170481703,392218409.4464253,736913882.8916149,753108988.1293192,25527130.090506274,68.67556866,1074959.4022277838,0.41799220947757065,50.0
2023-06-09,btc,26470.6775780245,513466277051.1745,387748.0,1020140.0,1.309627647538,430421502.65688765,669341596.3575736,668571439.054759,27959653.19178838,73.27203881,1082702.970808318,0.3800929284215892,50.0
2023-06-10,btc,25863.2138506721,501707862683.3152,364874.0,943047.0,1.279906228962,392218409.4464253,834814552.0884708,882032273.2873442,24893343.331271898,48.84567222,1075457.6365193606,0.3869096662202414,49.0
2023-06-11,btc,25906.8281516657,502580307777.01587,401105.0,872589.0,1.282204028842,415140264.63920337,1100769618.4421365,1272247698.9802935,26392581.17950943,34.90257256,1096281.8393087722,0.4596723084980443,47.0
2023-06-12,btc,25906.7519354179,502604249932.6571,371500.0,985947.0,1.282415132209,399859030.2890159,965570684.3215721,936500863.5767441,25421000.336628813,43.08791976,1109750.9207259181,0.3767951015622544,47.0
2023-06-13,btc,25880.8599734074,502125710654.51587,405497.0,933842.0,1.2812885268810001,374390300.25954205,851740350.184654,818132920.5305417,23778040.10056805,36.80791731,1122790.152005618,0.434224419120151,45.0
2023-06-14,btc,25097.5853796026,486948042919.9203,333934.0,828183.0,1.242758133707,312665624.1002991,796211270.5057794,642818474.1895621,18980048.943324465,39.78289137,1110674.4549597946,0.40321281649104124,46.0
2023-06-15,btc,25559.1433293396,495926918719.66205,421465.0,919869.0,1.265794710232,385148460.99591213,951325191.003643,1064013246.4603227,23642207.57963913,41.37895146,1136392.398286202,0.45817937119307206,41.0
2023-06-16,btc,26331.8200943892,510944432248.73267,521861.0,958674.0,1.303742036635,398160232.46596813,1063745976.3348023,1126650194.3911202,25179802.96525967,46.1581138,1170005.741319852,0.5443571015798906,47.0
2023-06-17,btc,26514.1713495032,514505988281.2529,468094.0,863600.0,1.312806147734,364329623.6459102,712508872.860221,689236448.4344027,23199899.9308153,39.28847808,1173875.413542636,0.5420264011116257,47.0
2023-06-18,btc,26353.962682934,511422019499.6096,442763.0,883864.0,1.304485514887,392955523.1284677,862860949.2499743,809773814.253865,24871552.282018963,30.15374909,1171133.459563488,0.5009401898934678,49.0
2023-06-19,btc,26778.0634415547,519675836338.162,412858.0,920552.0,1.326002267293,369534332.9834107,856428680.9802121,897075910.3729647,23765531.304379795,31.79587272,1199214.0098098987,0.4484896018910393,47.0
2023-06-20,btc,28305.4204573349,549340968935.672,446312.0,951926.0,1.401058308786,353920204.97090924,1200312259.884165,1298077088.847566,24059607.388734665,37.17888373,1274876.4149206553,0.4688515703951778,49.0
2023-06-21,btc,30099.5153509643,584182850882.5013,363604.0,920555.0,1.4876881595290001,314884890.5607413,1791847181.8378477,1820154900.2424061,22762758.484166753,44.78397315,1359618.247786016,0.3949834610642493,59.0
2023-06-22,btc,29952.5112866745,581355386790.9049,390860.0,1000988.0,1.479224774259,356522561.5133547,1331878044.920246,1536318026.8900058,25646837.78921504,43.16091265,1361570.703452329,0.3904742114790587,65.0
2023-06-23,btc,30638.3537644652,594691002089.5459,373178.0,948738.0,1.511461032551,325294309.2357423,1363635352.6575825,1339420773.1090717,23936213.878488436,40.52455082,1411687.6116600947,0.39334147045865137,65.0
2023-06-24,btc,30549.0162872589,592984835953.4076,360123.0,1011110.0,1.506266238891,379943751.6584117,1089905381.74988,1052595940.8138927,27875977.362123746,33.37934742,1420819.7003259747,0.3561659957868086,62.0
2023-06-25,btc,30467.4403705435,591430505950.9973,384437.0,944147.0,1.501725462895,398160232.46596813,1049011558.9532341,993848540.4568249,29134489.854332224,29.23850439,1431194.8966166375,0.407179178666034,64.0
2023-06-26,btc,30255.8861241964,587351447287.8134,405162.0,998904.0,1.490477217783,379943751.6584117,1037700045.499439,955549889.204597,27608496.088329215,32.30150761,1439196.7202220103,0.4056065447730713,55.0
2023-06-27,btc,30667.0762948568,595360633206.1908,433747.0,978594.0,1.508993136561,364329623.6459102,1078793904.3595793,1100739124.8929987,26833691.7579997,32.23411074,1468804.0647811347,0.4432348859690536,59.0
2023-06-28,btc,30104.0432717709,584450413633.0168,331234.0,826245.0,1.480047953676,280122385.0259662,909876060.0450349,940497563.3217518,20320229.20844536,29.98089028,1453385.587927694,0.4008907769487259,62.0
2023-06-29,btc,30460.792978083,591404272513.048,435226.0,970467.0,1.4974352167,367574940.7040657,1242720945.5816686,1297883729.989557,27795473.59250074,36.69134371,1459873.3129100194,0.4484706847321959,54.0
2023-06-30,btc,30484.503257744,591894717187.0422,446825.0,1067040.0,1.4974041194310002,397786578.4244695,1485772608.9008744,1420472076.4476504,30103446.9670222,34.93018253,1466121.3688873076,0.4187518743439796,56.0
2023-07-01,btc,30581.6889655172,593807120118.1417,320180.0,918349.0,1.5000714043880001,334845664.3921468,1067961137.2464523,1568140045.562506,25421028.952586174,24.75834121,1478689.3876429538,0.34864740964491714,59.0
2023-07-02,btc,30594.2164736996,594083065323.3347,307552.0,997177.0,1.500295120753,430515854.7363883,812089739.2080618,743451699.1102014,32697568.856266446,23.64493796,1485974.0013290222,0.3084226772177858,63.0
2023-07-03,btc,31135.3575993571,604617684181.0029,333178.0,977874.0,1.525922363387,344916211.5074136,978251919.1445062,1025329074.819045,26659649.944449518,26.1342694,1516378.7508485164,0.34071669765225376,62.0
2023-07-04,btc,30799.9474558738,598131495142.3197,377184.0,963366.0,1.5091483912260002,354986758.6226805,1032064424.57331,1023773875.9816047,27142453.695488784,22.50517052,1512422.761075104,0.39152720772790406,64.0
2023-07-05,btc,30497.8221282876,592293990836.9595,494320.0,964759.0,1.494037535141,392751304.8668361,1075915303.8416293,932749731.7183135,29735376.57508041,21.04819217,1488966.3018733622,0.5123766660896659,61.0
2023-07-06,btc,29979.7298094681,582258236308.4534,393611.0,973154.0,1.470491737414,349951485.0650471,1095076736.4361298,1086529381.3771129,26044890.271975413,19.70489609,1465006.9854078898,0.4044693851127365,56.0
2023-07-07,btc,30329.8829786674,589091989840.958,558253.0,1021136.0,1.487208780434,440586401.8516551,969501233.8176913,1080107056.6798732,33173309.507917468,19.08289802,1459834.2937523082,0.5466979912567963,55.0
2023-07-08,btc,30263.6196341321,587838636815.4672,574664.0,1009931.0,1.483788128844,448139310.3754069,823911899.023036,721101231.6773714,33668276.84297196,14.70995944,1430173.9741357216,0.5690131306000112,58.0
2023-07-09,btc,30163.2210563998,585920361083.212,593770.0,978223.0,1.478660537861,425480581.17875487,773496312.5236406,749967182.4530892,31859902.24082229,13.15021111,1402035.7672258085,0.6069883860837457,55.0
2023-07-10,btc,30394.6555806546,590445229947.0142,508406.0,925790.0,1.489525354536,387716031.3092027,1077502900.3661854,1119026365.4010975,29254855.996380053,16.37074541,1396523.9292435783,0.5491590965553743,56.0
2023-07-11,btc,30616.247094097,594775689277.017,430012.0,937945.0,1.499536522954,339880937.9497802,1054897931.0990657,1133448356.3959382,25832458.485644344,17.24335656,1403859.2111126152,0.45846185010848184,57.0
2023-07-12,btc,30385.6087852133,590322472174.5057,477324.0,942309.0,1.487755265888,383801277.4233714,1346846837.0567837,1007768790.544624,27347047.90669197,19.11805263,1376707.458709982,0.5065472154038644,64.0
2023-07-13,btc,31434.7354704851,610728166020.4672,373263.0,874515.0,1.538500113181,321592672.2254732,1321040252.7004912,1193035227.613018,23576051.602863826,20.1111651,1430037.3991081854,0.4268228675322893,57.0
2023-07-14,btc,30310.6720204559,588915499105.7461,421261.0,996373.0,1.483457241083,369831573.2522498,1292919346.3603623,1225776097.4636307,26142954.617643215,22.50903409,1390661.7457705014,0.42279447556286653,60.0
2023-07-15,btc,30290.8905958504,588557285440.3251,489697.0,914738.0,1.482403144167,369831573.2522498,656513729.4250947,696249493.7720021,26125893.13892097,16.40395616,1387288.3612404796,0.5353412671169231,56.0
2023-07-16,btc,30249.7729658095,587787667157.1555,591972.0,927843.0,1.480253300626,415390537.04825526,689281357.6327257,679846117.8906131,29304467.560627952,15.66311247,1368287.5985319144,0.6380088010579376,57.0
2023-07-17,btc,30143.7462744009,585753069498.2948,440009.0,931087.0,1.4753996768670001,364471694.9315955,803666503.9120829,794356663.3954933,25622184.333240766,16.93365016,1360480.3592784305,0.4725756024947185,54.0
2023-07-18,btc,29835.7474076563,579798246310.3221,569852.0,1028951.0,1.4598558054200002,434150109.24098927,1048074567.5633272,1046191039.7050512,30208694.250252005,19.36949376,1332989.4789128003,0.5538184034030775,56.0
2023-07-19,btc,29913.0294646406,581327738448.3727,482668.0,969285.0,1.463037215762,396630964.85552126,1056402950.7524126,1039806159.9533406,27669552.254792556,18.29762503,1323566.3547469336,0.4979629314391536,50.0
2023-07-20,btc,29805.6065707189,579263933757.5835,398519.0,901211.0,1.457534391178,343032185.5080904,849882119.9347205,845629627.8390981,23844485.25657512,22.80385089,1318046.6257600964,0.44220387900280844,56.0
2023-07-21,btc,29919.6934921099,581502126093.2744,322339.0,855163.0,1.463442609814,300153162.8019681,695401723.8372062,687450653.1248277,20943785.44447693,22.86784569,1328628.4128792505,0.3769328186556247,50.0
2023-07-22,btc,29726.0096271186,577762692312.1979,288229.0,923147.0,1.453936935337,359111820.4700533,536732442.2613235,564666041.5136054,24895533.062711827,46.73618948,1327874.5907779827,0.31222438029912897,52.0
2023-07-23,btc,30066.5724482759,584409586208.3058,560423.0,894084.0,1.470319604139,393951023.7656381,600648103.4070201,589327255.8050841,27623663.436853483,25.38302437,1324025.1878675546,0.6268124695218794,54.0
2023-07-24,btc,29178.3597042665,567172583835.5378,530301.0,938461.0,1.427138509577,401990843.1761756,927268775.8621706,961191136.6314224,27354712.222749844,25.58701826,1272092.9331647973,0.5650751602890264,55.0
2023-07-25,btc,29221.2548533022,568031588349.4269,463976.0,940528.0,1.4292385515100001,369831573.2522498,789776371.0094199,712749920.4693509,25203332.31097315,17.98811877,1270942.087273958,0.49331439361720225,50.0
2023-07-26,btc,29361.5917580362,570786020995.8512,451236.0,1015337.0,1.436080716187,380796719.35454816,930691007.3020767,1006930999.435666,26425432.58223258,18.98471384,1264974.85706582,0.44441993151042464,51.0
2023-07-27,btc,29201.6865175336,567702667641.671,413776.0,943734.0,1.429632064392,358973120.0187306,1067170918.1156282,864851754.6619195,25186454.62137273,21.10706484,1260281.197986711,0.43844557894491454,51.0
2023-07-28,btc,29316.3130751023,569956745528.741,448372.0,948590.0,1.440164978549,364175629.4388057,923857987.0442667,872559690.2518774,25651773.940714512,20.12541898,1265130.004335916,0.4726720711793293,52.0
2023-07-29,btc,29360.376179135,570837626124.9584,423912.0,889450.0,1.442211649973,343365595.50431174,580905069.8278558,579898222.4491282,24222310.347786374,16.21877802,1256750.6092310667,0.47660014615773794,52.0
2023-07-30,btc,29262.8367337814,568971946350.4606,645339.0,1010937.0,1.4373844157920002,437010757.5740507,562143318.461607,540688562.260673,30725978.57047047,16.71427319,1220234.2225182839,0.6383572863590906,52.0
2023-07-31,btc,29219.8201887785,568161304123.1444,446746.0,922082.0,1.435482408871,366776886.0217465,719240959.6124932,763312557.7441633,25749966.541361053,16.96807157,1207987.8691406208,0.48449704039337066,50.0
2023-08-01,btc,29499.5875385739,573626834711.752,405391.0,983005.0,1.4490240309470002,361574376.6016714,991518442.2991308,844126473.0768316,25627766.674136076,18.12183216,1217001.687796255,0.4123997334703282,53.0
2023-08-02,btc,29143.1519620105,566723906311.3193,393762.0,1069904.0,1.432048628755,400593191.63352495,846921824.3359314,1040367562.8333988,28050283.763435107,20.81580007,1211588.059472246,0.36803488911154647,53.0
2023-08-03,btc,29192.3448617767,567708072135.62,476666.0,1030326.0,1.434367776395,392789429.37631553,746280083.1613512,798202141.4254638,27550275.46330176,23.72671173,1206043.9746380015,0.46263609770111597,52.0
2023-08-04,btc,29057.2532437171,565102898970.0576,318338.0,912508.0,1.427652983063,314751795.5668019,678493082.8014365,696895123.643467,21974547.765561055,22.59171409,1222767.271565692,0.34886050314079436,54.0
2023-08-05,btc,29053.0956975453,565050006983.1484,499440.0,992041.0,1.427408392655,400593191.63352495,695423381.3740139,619263670.5100077,27963604.608887352,20.81766167,1229801.8985876453,0.5034469341488911,50.0
2023-08-06,btc,29048.0433275862,564981518319.1797,611086.0,973822.0,1.427044043698,426605738.7339005,632608980.712539,614249367.3282944,29774244.410775855,16.64993155,1227999.9761639915,0.6275130362633007,49.0
2023-08-07,btc,29164.3585873758,567270450866.943,423178.0,952272.0,1.432710437146,379783157.699031,1122855797.1153345,942793907.4464515,26612477.21098042,23.12665591,1241186.5781856766,0.4443877379572223,49.0
2023-08-08,btc,29779.511383986,579258937400.4265,332667.0,874562.0,1.46267267691,325156814.40695214,857933795.8277384,1186774721.721069,23265243.268739063,29.38265824,1277132.2635697594,0.3803812651361482,54.0
2023-08-09,btc,29582.9442375804,575465345987.597,508817.0,1057273.0,1.452750656477,421665740.3548995,892273524.3995882,862800215.7135954,29952731.040550154,27.17564446,1265629.7435129206,0.4812541320926572,50.0
2023-08-10,btc,29430.1599117475,572516652889.1099,355773.0,947623.0,1.445222004734,330756211.7722732,775522208.169451,824350964.6751641,23360189.429949578,24.31199329,1260876.813314651,0.3754372783269296,53.0
2023-08-11,btc,29399.784739626,571953498583.0272,502936.0,954168.0,1.443460117805,393261324.2234607,787879979.1135216,730657940.0963038,27746046.848022036,23.21368145,1251596.1148852294,0.5270937612663598,51.0
2023-08-12,btc,29415.733902104,572294481733.854,512116.0,926800.0,1.444002195989,434931397.94081676,719627653.894859,634291194.1085294,30702672.26032105,19.17837525,1250151.8772819594,0.5525636599050496,54.0
2023-08-13,btc,29286.1176110462,569797456814.3981,497535.0,860881.0,1.437480909277,351591250.5061046,551710882.8346087,514469464.5489839,24710161.73432023,13.43891192,1253935.762683844,0.5779370203314976,54.0
2023-08-14,btc,29408.9717127411,572219165382.1079,563322.0,1007719.0,1.4433119367540002,445348917.30773246,804196425.624728,1141414509.0452604,31430838.51799205,18.25523533,1247177.7128004336,0.5590070247757559,50.0
2023-08-15,btc,29167.59721654,567553842371.7332,581895.0,1073564.0,1.43140313407,445348917.30773246,834903032.1689364,870508533.1876655,31172869.525177125,18.48854049,1235850.8952737525,0.542021714588045,53.0
2023-08-16,btc,28754.2924079486,559540898713.4391,574119.0,947796.0,1.411251226179,424513878.57390106,784369082.5800291,751429624.8251747,29293435.390597638,17.70460549,1209798.6344449187,0.6057411088462075,52.0
2023-08-17,btc,26660.5627264757,518824196992.35803,492845.0,1050502.0,1.309597789983,406283221.55695194,1127433169.7398996,1040142200.9467963,25994048.658313807,19.28958526,1113652.3851395259,0.46915189119106865,50.0
2023-08-18,btc,26037.3658474576,506719180176.8718,424283.0,1016460.0,1.279955274829,362008769.87302023,951762443.737999,1014166637.4918222,22619961.57997879,22.19901506,1079234.7551730324,0.41741239202723174,37.0
2023-08-19,btc,26093.981808007,507843828672.9706,521811.0,878361.0,1.282875825078,364613147.83959585,530295889.0710548,593541469.0596708,22832234.082006127,16.18581762,1062747.5616772731,0.5940735073620071,39.0
2023-08-20,btc,26176.4721642315,509475768372.07227,611930.0,929724.0,1.287026193244,421909500.6073255,484378750.42173547,505425957.9307308,26503678.066284392,14.99649274,1062074.1758831153,0.658184579509618,37.0
2023-08-21,btc,26128.9050160725,508576908784.2399,551541.0,1002377.0,1.285209423972,429722638.2573589,700207001.7166302,847780696.2173408,26945433.297824766,16.62197553,1058526.4761051163,0.550233095930972,38.0
2023-08-22,btc,25978.2096914085,505666970507.7364,422819.0,922178.0,1.278234400958,381739775.69656736,872625590.0097282,846136815.5546036,23218024.91169635,18.99703565,1055699.6431100555,0.4585004196586776,37.0
2023-08-23,btc,26452.1935882525,514916563795.6459,409372.0,937656.0,1.301640510691,392623891.4787874,1054928471.8199363,1148566387.047946,23476321.809574094,19.28594877,1078376.4757268075,0.436590817954559,37.0
2023-08-24,btc,26126.7943331385,508605062140.85895,401881.0,946410.0,1.286264498958,384329021.8498855,662689898.7894454,694511538.4697555,22697652.576914072,17.57725267,1066106.9680713133,0.4246373136378525,41.0
2023-08-25,btc,26040.881255114,506954581484.7794,425953.0,922155.0,1.282530939849,373269193.02365756,531838391.9390811,641050761.7851198,21971993.559002437,18.09762134,1064433.8061030025,0.46191041636167457,39.0
2023-08-26,btc,26006.1740800701,506301182375.61084,499325.0,917123.0,1.280910484603,378799107.4367715,430677908.616843,349799928.63977826,22267786.556060024,15.91879958,1057084.0067179084,0.5444471461297994,38.0
2023-08-27,btc,26086.3612594974,507881219035.4736,411227.0,808508.0,1.284719699038,320735012.0713819,415200119.06160086,443393935.2098906,18912611.913135614,13.37690497,1079222.7394196228,0.5086245281431971,38.0
2023-08-28,btc,26103.2765730567,508229798236.0635,326485.0,873786.0,1.285785965076,326264922.5029578,637465438.2160416,627635100.975131,19251166.472629316,17.00914621,1089910.7863339758,0.3736441188116999,39.0
2023-08-29,btc,27672.2221306254,538804434657.6906,509039.0,1060996.0,1.3631929159,436863202.80216116,1103612950.5409732,1282520632.9937384,27326319.35399258,21.45713915,1146378.389323302,0.4797746645604696,39.0
2023-08-30,btc,27298.997779661,531558900196.0871,406652.0,877649.0,1.344866297954,348384580.15541375,748850483.8959785,776066187.8015928,21497960.751483038,19.21714908,1129855.8857390317,0.46334240681639244,49.0
2023-08-31,btc,25954.8665935126,505409690842.3523,433684.0,968985.0,1.279294333561,398153805.89190143,726853245.0269765,620560676.2459128,23359379.93416134,26.42577133,1077791.0872810998,0.4475652357879637,52.0
2023-09-01,btc,25802.7885298071,502472681320.6064,418665.0,1051172.0,1.272142442172,417508504.3470313,966772067.1953701,673612452.3821607,24351381.67500545,26.37716664,1063402.4164489845,0.3982840106091106,40.0
2023-09-02,btc,25868.2960976037,503772923101.216,545957.0,955720.0,1.275429178013,420273463.5443573,482307766.9850559,484256487.0645945,24574881.292723514,22.88599511,1062418.7901836857,0.571252040346545,39.0
2023-09-03,btc,25962.5475689655,505634064276.93616,627700.0,864433.0,1.2801787382260001,436863202.80216116,465521492.91899323,484595577.97193253,25638015.724353433,19.8807008,1065011.09899233,0.7261407188295681,40.0
2023-09-04,btc,25799.5256870251,502483154477.9834,575666.0,920027.0,1.272295663234,411978589.9339173,655031014.2256775,554385716.244862,24025808.296042126,22.36632643,1046371.6071552453,0.6257055499458168,40.0
2023-09-05,btc,25782.3622200468,502168852413.6942,453308.0,940913.0,1.271797475869,342854665.74229974,572924998.5624917,617589315.100762,19981330.72053627,24.78939204,1036418.1024110464,0.48177461678178535,40.0
2023-09-06,btc,25754.7902676797,501653557916.83704,485735.0,1001123.0,1.2706663041669999,364053703.2546238,709643605.5979337,635257554.1963723,21730604.288354747,30.19120183,1037119.1254000928,0.4851901314823453,42.0
2023-09-07,btc,26210.6045637054,510555856977.819,541513.0,1003310.0,1.2931534154020001,393005454.3704645,674146390.8484808,700192454.5692831,23917176.664381176,31.6635359,1041243.8666184583,0.5397265052675644,41.0
2023-09-08,btc,25904.6982127411,504618646366.032,408954.0,986937.0,1.278230950625,358011817.1993768,616123405.5273647,783138692.2396268,21533280.389341038,35.92386033,1036228.6813587594,0.4143668744813499,46.0
2023-09-09,btc,25894.6205976037,504446774367.6367,599142.0,1116330.0,1.277871761676,406464544.3974311,514183263.35432523,483852290.8793512,24438048.188988492,32.39406251,1029306.3103508762,0.5367068877482465,41.0
2023-09-10,btc,25831.4647802455,503240183985.3009,557602.0,1049360.0,1.274805713565,395697270.82537055,519957777.48943114,504061754.7961148,23732658.266850553,47.01068378,1022369.0788513941,0.5313734085537851,40.0
2023-09-11,btc,25135.0393781414,489697629060.51953,463598.0,1120614.0,1.240998802155,427999091.5415522,758221842.100989,859952906.2638748,24977945.382028017,32.55413594,1002107.2311449726,0.41369998947005837,40.0
2023-09-12,btc,25859.7018068381,503838775481.52295,461193.0,1042537.0,1.276849786407,379546364.3434979,869573168.3772601,859776809.9528196,22788862.217276074,31.24632215,1040221.7042990965,0.442375666283307,30.0
2023-09-13,btc,26226.8667524839,511016547221.9484,513232.0,1049105.0,1.294929881704,395697270.82537055,634482331.3931302,694438978.594581,24095933.828844585,31.1587501,1059798.8759899596,0.48920937370425266,41.0
2023-09-14,btc,26556.056943308,517457530984.23016,574875.0,1131002.0,1.31072461763,436074544.78248847,914681914.3242486,849757315.9304928,26888007.65509935,30.66265456,1066675.9478446478,0.508288225838681,45.0
2023-09-15,btc,26672.6160818235,519760082134.1451,708663.0,1234300.0,1.316247721823,506061819.12466383,787567472.3218884,860136495.8541253,31340323.896142613,32.48141046,1049450.817511309,0.5741416187312647,45.0
2023-09-16,btc,26555.6361031561,517506259356.3879,591563.0,1053706.0,1.31045230781,417231817.9694916,468594599.7987049,522929041.8194162,25725772.474932473,26.79341153,1039670.6889725251,0.5614118169584306,43.0
